"TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num"
8,103.03,103.04,2,"A shirt chopped at the tray.","nonsense",4.26852283184,1,"8963_c_second","3","active_ns",1,1,10
9,118.89,118.9,4,"A song was picked by a cat.","nonsense",3.04487266868,1,"8963_c_second","3","passive_ns",1,1,10
10,128.92,128.93,1,"The baby rolled in the crib.","sense",3.00644311923,1,"8963_c_second","3","active_s",1,1,10
11,141.14,141.15,3,"The grass was moved by wind.","sense",4.75069115265,1,"8963_c_second","3","passive_s",1,1,10
12,151.22,151.24,3,"A wall was marked with paint.","sense",4.03460879989,1,"8963_c_second","3","passive_s",1,1,10
13,161.68,161.71,4,"A test was cooked by a bat.","nonsense",4.38917435854,1,"8963_c_second","3","passive_ns",1,1,10
14,172.84,172.85,2,"The broom grabbed the queen.","nonsense",3.23375084999,1,"8963_c_second","3","active_ns",1,1,10
15,183.02,183.04,3,"The shot was given by a nurse.","sense",4.00348332245,1,"8963_c_second","3","passive_s",1,1,10
16,195.2,195.23,4,"The mirror was read by a car.","nonsense",4.8124968144,1,"8963_c_second","3","passive_ns",1,1,10
17,212.76,212.79,2,"A plate stained a kitten.","nonsense",7.06398826986,1,"8963_c_second","3","active_ns",1,1,10
18,223.41,223.43,1,"The lion roared at the meat.","sense",4.02987533767,1,"8963_c_second","3","active_s",1,1,10
19,237.03,237.05,4,"Mud was dressed by air.","nonsense",2.94788094592,1,"8963_c_second","3","passive_ns",1,1,10
20,248.04,248.06,1,"The father played the movie.","sense",2.38161425286,1,"8963_c_second","3","active_s",1,1,10
21,258.46,258.48,3,"A hand was licked by a puppy.","sense",3.19766313949,1,"8963_c_second","3","passive_s",1,1,10
22,274.9,274.91,1,"The worker built the barn.","sense",5.06605115853,1,"8963_c_second","3","active_s",1,1,10
23,289.51,289.53,4,"The hill was addressed by soap.","nonsense",3.09204885028,1,"8963_c_second","3","passive_ns",1,1,10
24,303.52,303.54,2,"A ring prepared for a potato.","nonsense",3.68297182405,1,"8963_c_second","3","active_ns",1,1,10
25,319.75,319.76,1,"The chicken ate some seed.","sense",5.15641761464,1,"8963_c_second","3","active_s",1,1,10
26,329.89,329.9,1,"The sheep escaped from the wolf.","sense",5.21987208589,1,"8963_c_second","3","active_s",1,1,10
27,343.4,343.43,4,"Dirt was borrowed by the chalk.","nonsense",5.35797143881,1,"8963_c_second","3","passive_ns",1,1,10
28,353.98,353.99,2,"The table climbed on a brother.","nonsense",6.17178437697,1,"8963_c_second","3","active_ns",1,1,10
29,370.82,370.83,3,"A worm was dropped by the bird.","sense",4.28531239863,1,"8963_c_second","3","passive_s",1,1,10
30,382.44,382.45,4,"The phone was boiled by a rat.","nonsense",4.66527586642,1,"8963_c_second","3","passive_ns",1,1,10
31,392.48,392.5,2,"The actress chased the sugar.","nonsense",3.85537692465,1,"8963_c_second","3","active_ns",1,1,10
0,0,0.04,2,"The money counted the singer.","nonsense",3.49040213329,1,"8967_c_second","1","active_ns",1,1,10
1,10.72,10.74,3,"Clay was rolled by the artist.","sense",3.25348814881,1,"8967_c_second","1","passive_s",1,1,10
2,21.39,21.4,4,"The mat was raced by a fox.","nonsense",3.93384992929,1,"8967_c_second","1","passive_ns",1,1,10
3,38.56,38.58,1,"The aunt walked on the boat.","sense",2.19557261035,1,"8967_c_second","1","active_s",1,1,10
4,54.45,54.48,4,"A ball was prepared by glass.","nonsense",4.11595593235,1,"8967_c_second","1","passive_ns",1,1,10
5,64.83,64.84,1,"A driver honked at the walker.","sense",3.91303265562,1,"8967_c_second","1","active_s",1,1,10
6,80.32,80.33,4,"Iron was chased by the bee.","nonsense",4.44484096143,1,"8967_c_second","1","passive_ns",1,1,10
7,90.96,90.98,2,"The rabbit bought the worker.","nonsense",3.90658205472,1,"8967_c_second","1","active_ns",1,1,10
8,106.1,106.12,2,"A candle sold the question.","nonsense",4.54507775214,1,"8967_c_second","1","active_ns",1,1,10
9,116.71,116.72,1,"A mom addressed the letter.","sense",5.67053455117,1,"8967_c_second","1","active_s",1,1,10
10,131.58,131.6,1,"A family baked some bread.","sense",2.1501580251,1,"8967_c_second","1","active_s",1,1,10
11,143.41,143.43,4,"The woman was pulled by a nut.","nonsense",3.22177210168,1,"8967_c_second","1","passive_ns",1,1,10
12,154.13,154.15,4,"Sugar was moved by the sock.","nonsense",2.76395960848,1,"8967_c_second","1","passive_ns",1,1,10
13,164.48,164.5,3,"The ring was owned by a dancer.","sense",5.29398635362,1,"8967_c_second","1","passive_s",1,1,10
14,182.42,182.45,1,"The child peeled the banana.","sense",4.16823005958,1,"8967_c_second","1","active_s",1,1,10
15,193.7,193.71,2,"The fork called to a sister.","nonsense",3.08572195089,1,"8967_c_second","1","active_ns",1,1,10
16,206.11,206.13,4,"A card was scared by a baby.","nonsense",3.84739109425,1,"8967_c_second","1","passive_ns",1,1,10
17,223.68,223.7,3,"A fence was jumped by a horse.","sense",2.73095312508,1,"8967_c_second","1","passive_s",1,1,10
18,234.74,234.77,3,"Pie was made by a cousin.","sense",2.59987901666,1,"8967_c_second","1","passive_s",1,1,10
19,250.08,250.1,2,"The store cooked on the grass.","nonsense",2.72422436522,1,"8967_c_second","1","active_ns",1,1,10
20,260.45,260.47,3,"The spoon was waved by a cook.","sense",2.83517146089,1,"8967_c_second","1","passive_s",1,1,10
21,270.85,270.86,1,"A tree was planted in dirt.","sense",2.49328368618,1,"8967_c_second","1","active_s",1,1,10
22,280.9,280.92,3,"A joke was told by the queen.","sense",2.68426469827,1,"8967_c_second","1","passive_s",1,1,10
23,293.63,293.65,2,"The soup hired a cowboy.","nonsense",4.7800521311,1,"8967_c_second","1","active_ns",1,1,10
24,304.11,304.14,4,"The mouse was graded by a flag.","nonsense",4.25984984948,1,"8967_c_second","1","passive_ns",1,1,10
25,314.89,314.9,1,"The bear tasted the apple.","sense",4.76252614161,1,"8967_c_second","1","active_s",1,1,10
26,325.02,325.04,3,"Meat was eaten by a lion.","sense",2.0970553477,1,"8967_c_second","1","passive_s",1,1,10
27,339.56,339.57,2,"The puppy scored a dress.","nonsense",3.04184395678,1,"8967_c_second","1","active_ns",1,1,10
28,350.98,351,1,"A nurse helped a student.","sense",2.8160286725,1,"8967_c_second","1","active_s",1,1,10
29,368.12,368.14,4,"A wolf was found by a fan.","nonsense",4.09313781077,1,"8967_c_second","1","passive_ns",1,1,10
30,380.08,380.1,3,"The book was read by a friend.","sense",1.95940262204,1,"8967_c_second","1","passive_s",1,1,10
31,395.78,395.8,2,"A chicken shopped at a movie.","nonsense",3.03125771703,1,"8967_c_second","1","active_ns",1,1,10
0,0,0.04,4,"A worm was jumped by a dress.","nonsense",4.39868040445,1,"8967_c_second","2","passive_ns",1,1,10
1,10.89,10.91,2,"A pizza dropped the cousin.","nonsense",2.22720449859,1,"8967_c_second","2","active_ns",1,1,10
2,21.08,21.09,3,"A hill was climbed by the bug.","sense",3.20984959266,1,"8967_c_second","2","passive_s",1,1,10
3,36.88,36.9,2,"The zebra milked the show.","nonsense",2.85581844123,1,"8967_c_second","2","active_ns",1,1,10
4,50.82,50.83,1,"The farmer owned a broom.","sense",1.88673478137,1,"8967_c_second","2","active_s",1,1,10
5,61.13,61.14,4,"A queen was lost by a pen.","nonsense",2.76066950963,1,"8967_c_second","2","passive_ns",1,1,10
6,75.94,75.96,3,"Bread was picked by a boy.","sense",2.64250292482,2,"8967_c_second","2","passive_s",1,0,10
6,75.94,75.96,3,"Bread was picked by a boy.","nonsense",4.53858447913,2,"8967_c_second","2","passive_s",0,0,10
7,87.72,87.73,3,"A snake was caught by a girl.","sense",2.99143871001,1,"8967_c_second","2","passive_s",1,1,10
8,99.72,99.74,4,"A box was walked by a duck.","nonsense",3.99654711495,1,"8967_c_second","2","passive_ns",1,1,10
9,111.38,111.4,4,"Meat was watched by an ear.","nonsense",5.46698304613,1,"8967_c_second","2","passive_ns",1,1,10
10,122.22,122.23,1,"A brother opened the present.","sense",3.30278431579,1,"8967_c_second","2","active_s",1,1,10
11,134.13,134.16,2,"The soap tasted the monkey.","nonsense",3.42009627303,1,"8967_c_second","2","active_ns",1,1,10
12,146.54,146.56,2,"The seed raised a turtle.","nonsense",3.02424842755,1,"8967_c_second","2","active_ns",1,1,10
13,158.49,158.51,3,"A barn was built by the uncle.","sense",6.18639692097,1,"8967_c_second","2","passive_s",1,1,10
14,169.83,169.85,1,"The cowboy cooked some pasta.","sense",4.78996233396,1,"8967_c_second","2","active_s",1,1,10
15,179.98,180,1,"A sister hugged the dancer.","sense",2.41495625911,1,"8967_c_second","2","active_s",1,1,10
16,190.27,190.29,2,"The tiger played a letter.","nonsense",1.84622906943,1,"8967_c_second","2","active_ns",1,1,10
17,200.64,200.66,3,"Water was splashed by a bear.","sense",4.10800825152,1,"8967_c_second","2","passive_s",1,1,10
18,215.75,215.76,1,"The friend borrowed a book.","sense",2.58519625418,1,"8967_c_second","2","active_s",1,1,10
19,225.84,225.84,3,"The honey was made by a bee.","sense",2.91731606641,1,"8967_c_second","2","passive_s",1,1,10
20,235.87,235.89,1,"The mother shopped at the store.","sense",4.3366924451,1,"8967_c_second","2","active_s",1,1,10
21,247.77,247.78,2,"A rope listened to the salt.","nonsense",3.44584454629,1,"8967_c_second","2","active_ns",1,1,10
22,257.97,257.98,3,"Money was won by a team.","sense",2.76202118828,1,"8967_c_second","2","passive_s",1,1,10
23,268.09,268.11,3,"The door was shut by wind.","sense",3.81388874511,1,"8967_c_second","2","passive_s",1,1,10
24,280.16,280.17,1,"A king wished for a horse.","nonsense",4.81388360865,0,"8967_c_second","2","active_s",1,0,10
25,296.87,296.9,4,"A clown was bought by the hen.","nonsense",3.7266242764,1,"8967_c_second","2","passive_ns",1,1,10
26,312.85,312.86,2,"The lamp wrote to the nurse.","nonsense",3.72492845507,1,"8967_c_second","2","active_ns",1,1,10
27,330.61,330.63,4,"The actor was kicked by cake.","nonsense",2.75355591054,1,"8967_c_second","2","passive_ns",1,1,10
28,343.48,343.5,1,"The clerk asked a question.","sense",1.83128079158,1,"8967_c_second","2","active_s",1,1,10
29,360.32,360.35,4,"A father was spotted by the egg.","nonsense",2.9123909935,1,"8967_c_second","2","passive_ns",1,1,10
30,370.6,370.62,2,"The house chewed on the phone.","nonsense",2.26693342005,1,"8967_c_second","2","active_ns",1,1,10
31,381.02,381.05,4,"The bird was told by the boat.","nonsense",3.70092894817,1,"8967_c_second","2","passive_ns",1,1,10
0,0,0.04,2,"A plate stained a kitten.","nonsense",2.61610943342,1,"8967_c_second","3","active_ns",1,1,10
1,10.72,10.75,3,"A wall was marked with paint.","sense",2.37179420821,1,"8967_c_second","3","passive_s",1,1,10
2,21.39,21.4,4,"The hill was addressed by soap.","nonsense",2.06020323779,1,"8967_c_second","3","passive_ns",1,1,10
3,38.56,38.58,1,"The baby rolled in the crib.","sense",2.25766092819,1,"8967_c_second","3","active_s",1,1,10
4,54.45,54.47,4,"Dirt was borrowed by the chalk.","nonsense",2.5274458726,1,"8967_c_second","3","passive_ns",1,1,10
5,64.83,64.84,1,"The cattle listened to the bell.","nonsense",2.18295351861,2,"8967_c_second","3","active_s",1,0,10
5,64.83,64.84,1,"The cattle listened to the bell.","sense",2.84667515104,2,"8967_c_second","3","active_s",0,0,10
6,80.32,80.33,4,"Mud was dressed by air.","nonsense",3.74703023833,1,"8967_c_second","3","passive_ns",1,1,10
7,90.96,90.98,2,"A ring prepared for a potato.","nonsense",3.96078749012,1,"8967_c_second","3","active_ns",1,1,10
8,106.1,106.12,2,"A game owned the doctor.","nonsense",3.76722244458,1,"8967_c_second","3","active_ns",1,1,10
9,116.71,116.72,1,"The sheep escaped from the wolf.","sense",3.68493875959,1,"8967_c_second","3","active_s",1,1,10
10,131.58,131.59,1,"A woman bought a pizza.","sense",1.89750751405,1,"8967_c_second","3","active_s",1,1,10
11,143.41,143.43,4,"The phone was boiled by a rat.","nonsense",2.43563405819,1,"8967_c_second","3","passive_ns",1,1,10
12,154.13,154.15,4,"The dog was raised by a spoon.","nonsense",1.93764537658,1,"8967_c_second","3","passive_ns",1,1,10
13,164.48,164.5,3,"A pig was scared by a fox.","sense",3.52407951711,1,"8967_c_second","3","passive_s",1,1,10
14,182.42,182.45,1,"The chicken ate some seed.","sense",4.00607168836,1,"8967_c_second","3","active_s",1,1,10
15,193.7,193.71,2,"The pillow jumped at a bear.","nonsense",2.10788339608,1,"8967_c_second","3","active_ns",1,1,10
16,206.11,206.14,4,"A song was picked by a cat.","nonsense",3.36548308189,1,"8967_c_second","3","passive_ns",1,1,10
17,223.68,223.69,3,"The grass was moved by wind.","sense",3.35063911365,1,"8967_c_second","3","passive_s",1,1,10
18,234.74,234.77,3,"A gift was opened by a boy.","sense",1.97384357589,1,"8967_c_second","3","passive_s",1,1,10
19,250.08,250.1,2,"The actress chased the sugar.","nonsense",3.22605472224,1,"8967_c_second","3","active_ns",1,1,10
20,260.45,260.47,3,"Tea was stirred by the aunt.","sense",5.76887677914,1,"8967_c_second","3","passive_s",1,1,10
21,270.85,270.86,1,"The father played the movie.","sense",4.40361733073,1,"8967_c_second","3","active_s",1,1,10
22,280.9,280.92,3,"A hand was licked by a puppy.","sense",3.09808184906,1,"8967_c_second","3","passive_s",1,1,10
23,293.63,293.65,2,"The table climbed on a brother.","nonsense",2.41016829012,1,"8967_c_second","3","active_ns",1,1,10
24,304.11,304.12,4,"The mirror was read by a car.","nonsense",3.98834142589,1,"8967_c_second","3","passive_ns",1,1,10
25,314.89,314.9,1,"The worker built the barn.",NA,NA,4,"8967_c_second","3","active_s",1,0,10
26,325.02,325.04,3,"A worm was dropped by the bird.","sense",3.87069678422,1,"8967_c_second","3","passive_s",1,1,10
27,339.56,339.58,2,"The broom grabbed the queen.","nonsense",2.3841612184,1,"8967_c_second","3","active_ns",1,1,10
28,350.98,350.99,1,"The lion roared at the meat.","sense",1.69911577853,1,"8967_c_second","3","active_s",1,1,10
29,368.12,368.14,4,"A test was cooked by a bat.","nonsense",3.86711746329,1,"8967_c_second","3","passive_ns",1,1,10
30,380.08,380.1,3,"The shot was given by a nurse.","sense",2.37363780149,1,"8967_c_second","3","passive_s",1,1,10
31,395.78,395.8,2,"A shirt chopped at the tray.","nonsense",2.95759972532,1,"8967_c_second","3","active_ns",1,1,10
0,0,0.1,4,"A worm was jumped by a dress.","nonsense",6.27878831462,1,"8972_c_second","1","passive_ns",1,1,10
1,10.89,10.9,2,"A pizza dropped the cousin.","nonsense",3.40530793935,1,"8972_c_second","1","active_ns",1,1,10
2,21.08,21.11,3,"A hill was climbed by the bug.","nonsense",4.06589268273,0,"8972_c_second","1","passive_s",1,0,10
3,36.88,36.9,2,"The zebra milked the show.","nonsense",2.8845946561,1,"8972_c_second","1","active_ns",1,1,10
4,50.82,50.84,1,"The farmer owned a broom.","sense",1.60363240096,1,"8972_c_second","1","active_s",1,1,10
5,61.13,61.15,4,"A queen was lost by a pen.","nonsense",3.68563405413,1,"8972_c_second","1","passive_ns",1,1,10
6,75.94,75.96,3,"Bread was picked by a boy.","sense",3.65563509725,1,"8972_c_second","1","passive_s",1,1,10
7,87.72,87.75,3,"A snake was caught by a girl.","sense",5.87940043179,1,"8972_c_second","1","passive_s",1,1,10
8,99.72,99.73,4,"A box was walked by a duck.","sense",3.06248715866,2,"8972_c_second","1","passive_ns",1,0,10
8,99.72,99.73,4,"A box was walked by a duck.","nonsense",3.82284202225,2,"8972_c_second","1","passive_ns",0,0,10
9,111.38,111.4,4,"Meat was watched by an ear.","sense",6.06918362251,2,"8972_c_second","1","passive_ns",1,0,10
9,111.38,111.4,4,"Meat was watched by an ear.","nonsense",7.14931952738,2,"8972_c_second","1","passive_ns",0,0,10
10,122.22,122.24,1,"A brother opened the present.","sense",3.10847892123,1,"8972_c_second","1","active_s",1,1,10
11,134.13,134.15,2,"The soap tasted the monkey.","nonsense",3.68600111897,1,"8972_c_second","1","active_ns",1,1,10
12,146.54,146.56,2,"The seed raised a turtle.","nonsense",4.19823990631,1,"8972_c_second","1","active_ns",1,1,10
13,158.49,158.51,3,"A barn was built by the uncle.","sense",4.35723943533,1,"8972_c_second","1","passive_s",1,1,10
14,169.83,169.84,1,"The cowboy cooked some pasta.","sense",3.23992567036,1,"8972_c_second","1","active_s",1,1,10
15,179.98,179.99,1,"A sister hugged the dancer.","sense",4.20942175237,1,"8972_c_second","1","active_s",1,1,10
16,190.27,190.3,2,"The tiger played a letter.","nonsense",4.45192398873,1,"8972_c_second","1","active_ns",1,1,10
17,200.64,200.66,3,"Water was splashed by a bear.","nonsense",7.00931530751,0,"8972_c_second","1","passive_s",1,0,10
18,215.75,215.77,1,"The friend borrowed a book.","sense",3.16638982049,1,"8972_c_second","1","active_s",1,1,10
19,225.84,225.87,3,"The honey was made by a bee.","sense",2.1485075594,1,"8972_c_second","1","passive_s",1,1,10
20,235.87,235.88,1,"The mother shopped at the store.","sense",4.45920996899,1,"8972_c_second","1","active_s",1,1,10
21,247.77,247.79,2,"A rope listened to the salt.","nonsense",5.13925665616,1,"8972_c_second","1","active_ns",1,1,10
22,257.97,257.99,3,"Money was won by a team.","nonsense",7.70316031369,0,"8972_c_second","1","passive_s",1,0,10
23,268.09,268.11,3,"The door was shut by wind.","sense",3.65915402025,1,"8972_c_second","1","passive_s",1,1,10
24,280.16,280.19,1,"A king wished for a horse.","sense",3.33442846938,1,"8972_c_second","1","active_s",1,1,10
25,296.87,296.89,4,"A clown was bought by the hen.","nonsense",3.59359797826,1,"8972_c_second","1","passive_ns",1,1,10
26,312.85,312.87,2,"The lamp wrote to the nurse.","nonsense",5.90584688062,1,"8972_c_second","1","active_ns",1,1,10
27,330.61,330.64,4,"The actor was kicked by cake.","nonsense",3.92668423099,1,"8972_c_second","1","passive_ns",1,1,10
28,343.48,343.51,1,"The clerk asked a question.","nonsense",6.60425708289,0,"8972_c_second","1","active_s",1,0,10
29,360.32,360.34,4,"A father was spotted by the egg.","nonsense",3.46751061288,1,"8972_c_second","1","passive_ns",1,1,10
30,370.6,370.61,2,"The house chewed on the phone.","nonsense",3.33317238851,1,"8972_c_second","1","active_ns",1,1,10
31,381.02,381.03,4,"The bird was told by the boat.","nonsense",3.33302224358,1,"8972_c_second","1","passive_ns",1,1,10
0,0,0.1,2,"A plate stained a kitten.","nonsense",5.24192141256,1,"8972_c_second","2","active_ns",1,1,10
1,10.72,10.75,3,"A wall was marked with paint.","sense",4.2989824125,1,"8972_c_second","2","passive_s",1,1,10
2,21.39,21.41,4,"The hill was addressed by soap.","nonsense",3.1635971248,1,"8972_c_second","2","passive_ns",1,1,10
3,38.56,38.57,1,"The baby rolled in the crib.","sense",5.91796278618,1,"8972_c_second","2","active_s",1,1,10
4,54.45,54.46,4,"Dirt was borrowed by the chalk.","sense",5.65206955029,0,"8972_c_second","2","passive_ns",1,0,10
